1431987.553400000092,-1402953.336899999995
1432010.112500000047,-1402997.985300000058
1432038.871100000106,-1403025.251900000032
1431984.501900000032,-1403021.341299999971
1431941.110499999952,-1403030.156799999997
1431931.345100000035,-1403071.253899999894
1431941.086499999976,-1403096.715899999952
1431959.416800000006,-1403119.850199999986
1431934.749300000025,-1403144.020800000057
1431939.503599999938,-1403168.562600000063
1431661.599500000011,-1403202.177600000054
1431676.321800000034,-1403596.537199999904
1431774.431600000011,-1403852.98760000011
1432223.218300000066,-1404087.786700000055
1432472.540000000037,-1404512.90280000004
1432881.078599999892,-1404674.721600000048
1432864.237299999921,-1404870.069600000046
1432677.021200000076,-1405137.798600000096
1432289.646200000076,-1405471.287000000011
